horse,horseLabel,mother,father,birthyear,deathyear,genderLabel
http://www.wikidata.org/entity/Q102237342,Planet,,,1918,,male organism
http://www.wikidata.org/entity/Q102237346,Star Voter,,,1918,,male organism
http://www.wikidata.org/entity/Q102237350,Muskallonge,,,1918,,male organism
http://www.wikidata.org/entity/Q102237355,Bet Mosie,,,1919,,male organism
http://www.wikidata.org/entity/Q102237359,John Finn,,,1919,,male organism
http://www.wikidata.org/entity/Q102237365,Deadlock,,,1919,,male organism
http://www.wikidata.org/entity/Q102237370,My Play,,,1919,,male organism
http://www.wikidata.org/entity/Q102237372,Letterman,,,1919,,male organism
http://www.wikidata.org/entity/Q102237376,Surf Rider,,,1919,,male organism
http://www.wikidata.org/entity/Q102237382,Startle,,,1919,,female organism
http://www.wikidata.org/entity/Q102237482,By Gosh,,,1919,,male organism
http://www.wikidata.org/entity/Q102237485,Busy American,,,1919,,male organism
http://www.wikidata.org/entity/Q102237491,Martingale,,,1920,,male organism
http://www.wikidata.org/entity/Q102237492,Vigil,,,1920,,male organism
http://www.wikidata.org/entity/Q102237498,Nassau,,,1920,,male organism
http://www.wikidata.org/entity/Q102237500,Chittagong,,,1920,,male organism
http://www.wikidata.org/entity/Q102237504,Enchantment,,,1920,,male organism
http://www.wikidata.org/entity/Q102237507,Rialto,,,1920,,male organism
http://www.wikidata.org/entity/Q102237508,Aspiration,,,1920,,male organism
http://www.wikidata.org/entity/Q102237514,Prince K.,,,1920,,male organism
http://www.wikidata.org/entity/Q102237518,Bright Tomorrow,,,1920,,male organism
http://www.wikidata.org/entity/Q102237523,In Memoriam,,,1920,,male organism
http://www.wikidata.org/entity/Q102237529,Bo McMillan,,,1920,,male organism
http://www.wikidata.org/entity/Q102237533,Better Luck,,,1920,,male organism
http://www.wikidata.org/entity/Q102237535,Wida,,,1920,,male organism
http://www.wikidata.org/entity/Q102237540,Picketer,,,1920,,male organism
http://www.wikidata.org/entity/Q102237544,General Thatcher,,,1920,,male organism
http://www.wikidata.org/entity/Q102237548,Calcutta,,,1920,,male organism
http://www.wikidata.org/entity/Q102237552,The Clown,,,1920,,male organism
http://www.wikidata.org/entity/Q102237558,Golden Rule,,,1920,,male organism
http://www.wikidata.org/entity/Q102237560,Cherry Pie,,,1920,,male organism
http://www.wikidata.org/entity/Q102237562,Pravus,,,1920,,male organism
http://www.wikidata.org/entity/Q102237677,Chilhowee,,,1921,,male organism
http://www.wikidata.org/entity/Q102237680,Beau Butler,,,1921,,male organism
http://www.wikidata.org/entity/Q102237683,Altawood,,,1921,,male organism
http://www.wikidata.org/entity/Q102237691,Bracadale,,,1921,,male organism
http://www.wikidata.org/entity/Q102237693,Transmute,,,1921,,male organism
http://www.wikidata.org/entity/Q102237695,Revenue Agent,,,1921,,male organism
http://www.wikidata.org/entity/Q102237699,Thorndale,,,1921,,male organism
http://www.wikidata.org/entity/Q102237703,Klondyke,,,1921,,male organism
http://www.wikidata.org/entity/Q102237706,King Gorin II,,,1921,,male organism
http://www.wikidata.org/entity/Q102237709,Cannon Shot,,,1921,,male organism
http://www.wikidata.org/entity/Q102237713,Modest,,,1921,,male organism
http://www.wikidata.org/entity/Q102237720,Diogenes,,,1921,,male organism
http://www.wikidata.org/entity/Q102237725,Nautical,,,1921,,male organism
http://www.wikidata.org/entity/Q102237726,Mr. Mutt,,,1921,,male organism
http://www.wikidata.org/entity/Q102237731,Baffling,,,1921,,male organism
http://www.wikidata.org/entity/Q102237738,Wild Aster,,,1921,,male organism
http://www.wikidata.org/entity/Q102237740,Bob Tail,,,1921,,male organism
http://www.wikidata.org/entity/Q102237746,Captain Hal,,,1922,,male organism
http://www.wikidata.org/entity/Q102237752,Son of John,,,1922,,male organism
http://www.wikidata.org/entity/Q102237756,Single Foot,,,1922,,male organism
http://www.wikidata.org/entity/Q102237849,Step Along,,,1922,,male organism
http://www.wikidata.org/entity/Q102237852,Swope,,,1922,,male organism
http://www.wikidata.org/entity/Q102237857,Prince of Bourbon,,,1922,,male organism
http://www.wikidata.org/entity/Q102237858,Needle Gun,,,1922,,male organism
http://www.wikidata.org/entity/Q102237866,Kentucky Cardinal,,,1922,,male organism
http://www.wikidata.org/entity/Q102237868,Boon Companion,,,1922,,male organism
http://www.wikidata.org/entity/Q102237871,Broadway Jones,,,1922,,male organism
http://www.wikidata.org/entity/Q102237878,Quatrain,,,1922,,male organism
http://www.wikidata.org/entity/Q102237881,Almadel,,,1922,,male organism
http://www.wikidata.org/entity/Q102237886,Backbone,,,1922,,male organism
http://www.wikidata.org/entity/Q102237888,Sweeping Away,,,1922,,male organism
http://www.wikidata.org/entity/Q102237892,Elector,,,1922,,male organism
http://www.wikidata.org/entity/Q102237897,The Bat,,,1922,,male organism
http://www.wikidata.org/entity/Q102237899,Lee O. Cotner,,,1922,,male organism
http://www.wikidata.org/entity/Q102237904,Voltaic,,,1922,,male organism
http://www.wikidata.org/entity/Q102237906,Chief Uncas,,,1922,,male organism
http://www.wikidata.org/entity/Q102237915,Rock Man,,,1923,,male organism
http://www.wikidata.org/entity/Q102237919,Rhinock,,,1923,,male organism
http://www.wikidata.org/entity/Q102237925,Espino,,,1923,,male organism
http://www.wikidata.org/entity/Q102237930,Light Carbine,,,1923,,male organism
http://www.wikidata.org/entity/Q102238040,Canter,,,1923,,male organism
http://www.wikidata.org/entity/Q102238042,Blondin,,,1923,,male organism
http://www.wikidata.org/entity/Q102238047,Recollection,,,1923,,male organism
http://www.wikidata.org/entity/Q102238054,Champ de Mars,,,1923,,male organism
http://www.wikidata.org/entity/Q102238058,Roycrofter,,,1923,,male organism
http://www.wikidata.org/entity/Q102238065,Osmand,,,1924,,male organism
http://www.wikidata.org/entity/Q102238070,Jock,,,1924,,male organism
http://www.wikidata.org/entity/Q102238073,Hydromel,,,1924,,male organism
http://www.wikidata.org/entity/Q102238082,Buddy Bauer,,,1924,,male organism
http://www.wikidata.org/entity/Q102238088,Royal Julian,,,1924,,male organism
http://www.wikidata.org/entity/Q102238093,Fred Jr.,,,1924,,male organism
http://www.wikidata.org/entity/Q102238101,Black Panther,,,1924,,male organism
http://www.wikidata.org/entity/Q102238105,Kiev,,,1924,,male organism
http://www.wikidata.org/entity/Q102238108,Rolled Stocking,,,1924,,male organism
http://www.wikidata.org/entity/Q102238112,Rip Rap,,,1924,,male organism
http://www.wikidata.org/entity/Q102238117,Bewithus,,,1924,,male organism
http://www.wikidata.org/entity/Q102238120,War Eagle,,,1924,,male organism
http://www.wikidata.org/entity/Q102238226,Misstep,,,1925,,male organism
http://www.wikidata.org/entity/Q102238231,Toro,,,1925,,male organism
http://www.wikidata.org/entity/Q102238233,Jack Higgins,,,1925,,male organism
http://www.wikidata.org/entity/Q102238237,Reigh Olga,,,1925,,male organism
http://www.wikidata.org/entity/Q102238242,Lawley,,,1925,,male organism
http://www.wikidata.org/entity/Q102238246,Don Q.,,,1925,,male organism
http://www.wikidata.org/entity/Q102238250,Bobashela,,,1925,,male organism
http://www.wikidata.org/entity/Q102238257,Blackwood,,,1925,,male organism
http://www.wikidata.org/entity/Q102238260,Martie Flynn,,,1925,,male organism
http://www.wikidata.org/entity/Q102238268,Bar None,,,1925,,male organism
http://www.wikidata.org/entity/Q102238274,Distraction,,,1925,,male organism
http://www.wikidata.org/entity/Q102238279,Petee-Wrack,,,1925,,male organism
http://www.wikidata.org/entity/Q102238281,Typhoon,,,1925,,male organism
http://www.wikidata.org/entity/Q102238286,Replevin,,,1925,,male organism
http://www.wikidata.org/entity/Q102238291,Cartago,,,1925,,male organism
http://www.wikidata.org/entity/Q102238296,Bonivan,,,1925,,male organism
http://www.wikidata.org/entity/Q102238301,Charmarten,,,1925,,male organism
http://www.wikidata.org/entity/Q102238305,Sortie,,,1925,,male organism
http://www.wikidata.org/entity/Q102238309,Strolling Player,,,1925,,male organism
http://www.wikidata.org/entity/Q102238404,Naishapur,,,1926,,male organism
http://www.wikidata.org/entity/Q102238408,Panchio,,,1926,,male organism
http://www.wikidata.org/entity/Q102238411,Windy City,,,1926,,male organism
http://www.wikidata.org/entity/Q102238417,Voltear,,,1926,,male organism
http://www.wikidata.org/entity/Q102238420,The Nut,,,1926,,male organism
http://www.wikidata.org/entity/Q102238421,Folking,,,1926,,male organism
http://www.wikidata.org/entity/Q102238426,Karl Eitel,,,1926,,male organism
http://www.wikidata.org/entity/Q102238429,Upset Lad,,,1926,,male organism
http://www.wikidata.org/entity/Q102238432,Calf Roper,,,1926,,male organism
http://www.wikidata.org/entity/Q102238436,Minotaur,,,1926,,male organism
http://www.wikidata.org/entity/Q102238440,Bay Beauty,,,1926,,male organism
http://www.wikidata.org/entity/Q102238443,Chicatie,,,1926,,male organism
http://www.wikidata.org/entity/Q102238447,Paul Bunyan,,,1926,,male organism
http://www.wikidata.org/entity/Q102238451,Essare,,,1926,,male organism
http://www.wikidata.org/entity/Q102238455,Lord Braedalbane,,,1926,,male organism
http://www.wikidata.org/entity/Q102238458,Ben Machree,,,1926,,female organism
http://www.wikidata.org/entity/Q102238463,Chip,,,1926,,male organism
http://www.wikidata.org/entity/Q102238466,Prince Pat,,,1926,,male organism
http://www.wikidata.org/entity/Q102238514,Paraphrase,,,1926,,male organism
http://www.wikidata.org/entity/Q102238518,Gallant Knight,,,1927,,male organism
http://www.wikidata.org/entity/Q102238521,Ned O.,,,1927,,male organism
http://www.wikidata.org/entity/Q102238526,Gone Away,,,1927,,male organism
http://www.wikidata.org/entity/Q102238529,Crack Brigade,,,1927,,male organism
http://www.wikidata.org/entity/Q102238532,Longus,,,1927,,male organism
http://www.wikidata.org/entity/Q102238537,Uncle Luther,,,1927,,male organism
http://www.wikidata.org/entity/Q102238542,Tannery,,,1927,,male organism
http://www.wikidata.org/entity/Q102238545,Broadway Limited,,,1927,,male organism
http://www.wikidata.org/entity/Q102238553,Kilkerry,,,1927,,male organism
http://www.wikidata.org/entity/Q102238556,Breezing Thru,,,1927,,male organism
http://www.wikidata.org/entity/Q102238561,Buckeye Poet,,,1927,,male organism
http://www.wikidata.org/entity/Q102238565,High Foot,,,1927,,male organism
http://www.wikidata.org/entity/Q102238568,Dick O'Hara,,,1927,,male organism
http://www.wikidata.org/entity/Q102238572,Sweep All,,,1928,,male organism
http://www.wikidata.org/entity/Q102238576,Spanish Play,,,1928,,male organism
http://www.wikidata.org/entity/Q102238624,Boys Howdy,,,1928,,male organism
http://www.wikidata.org/entity/Q102238628,Insco,,,1928,,male organism
http://www.wikidata.org/entity/Q102238632,Pittsburgher,,,1928,,male organism
http://www.wikidata.org/entity/Q102238637,The Mongol,,,1928,,male organism
http://www.wikidata.org/entity/Q102238640,Ladder,,,1928,,male organism
http://www.wikidata.org/entity/Q102238644,Anchors Aweigh,,,1928,,male organism
http://www.wikidata.org/entity/Q102238647,Surf Board,,,1928,,male organism
http://www.wikidata.org/entity/Q102238650,Prince d'Amour,,,1928,,male organism
http://www.wikidata.org/entity/Q102238653,Economic,,,1929,,male organism
http://www.wikidata.org/entity/Q102238656,Stepenfetchit,,,1929,,male organism
http://www.wikidata.org/entity/Q102238660,Brandon Mint,,,1929,,male organism
http://www.wikidata.org/entity/Q102238663,Over Time,,,1929,,male organism
http://www.wikidata.org/entity/Q102238665,Tick On,,,1929,,male organism
http://www.wikidata.org/entity/Q102238668,Our Fancy,,,1929,,male organism
http://www.wikidata.org/entity/Q102238674,Hoops,,,1929,,male organism
http://www.wikidata.org/entity/Q102238678,Cold Check,,,1929,,male organism
http://www.wikidata.org/entity/Q102238684,Adobe Post,,,1929,,male organism
http://www.wikidata.org/entity/Q102238688,Crystal Prince,,,1929,,male organism
http://www.wikidata.org/entity/Q102238743,Oscillation,,,1929,,female organism
http://www.wikidata.org/entity/Q102238746,Prince Hotspur,,,1929,,male organism
http://www.wikidata.org/entity/Q102238749,Cee Tee,,,1929,,male organism
http://www.wikidata.org/entity/Q102238754,Cathop,,,1929,,male organism
http://www.wikidata.org/entity/Q102238757,Lucky Tom,,,1929,,male organism
http://www.wikidata.org/entity/Q102238761,Thistle Ace,,,1929,,male organism
http://www.wikidata.org/entity/Q102238766,Brother Joe,,,1929,,male organism
http://www.wikidata.org/entity/Q102238769,Liberty Limited,,,1929,,male organism
http://www.wikidata.org/entity/Q102238775,Charley O.,,,1930,,male organism
http://www.wikidata.org/entity/Q102238782,Pomponius,,,1930,,male organism
http://www.wikidata.org/entity/Q102238785,Spicson,,,1930,,male organism
http://www.wikidata.org/entity/Q102238788,Kerry Patch,,,1930,,male organism
http://www.wikidata.org/entity/Q102238791,Mr. Khayyam,,,1930,,male organism
http://www.wikidata.org/entity/Q102238795,Inlander,,,1930,,male organism
http://www.wikidata.org/entity/Q102238797,Strideaway,,,1930,,male organism
http://www.wikidata.org/entity/Q102238801,Dark Winter,,,1930,,male organism
http://www.wikidata.org/entity/Q102238804,Isaiah,,,1930,,male organism
http://www.wikidata.org/entity/Q102238808,Good Advice,,,1930,,male organism
http://www.wikidata.org/entity/Q102238860,Agrarian,,,1931,,male organism
http://www.wikidata.org/entity/Q102238864,Spy Hill,,,1931,,male organism
http://www.wikidata.org/entity/Q102238868,Time Clock,,,1931,,male organism
http://www.wikidata.org/entity/Q102238870,Singing Wood,,,1931,,male organism
http://www.wikidata.org/entity/Q102238872,Bazaar,,,1931,,female organism
http://www.wikidata.org/entity/Q102238875,Speedmore,,,1931,,male organism
http://www.wikidata.org/entity/Q102238879,Sgt. Byrne,,,1931,,male organism
http://www.wikidata.org/entity/Q102238883,Sir Thomas,,,1931,,male organism
http://www.wikidata.org/entity/Q102238886,Quasimodo,,,1931,,male organism
http://www.wikidata.org/entity/Q102238891,Roman Soldier,,,1932,,male organism
http://www.wikidata.org/entity/Q102238893,Whiskolo,,,1932,,male organism
http://www.wikidata.org/entity/Q102238896,Blackbirder,,,1932,,male organism
http://www.wikidata.org/entity/Q102238901,Psychic Bid,,,1932,,male organism
http://www.wikidata.org/entity/Q102238903,Morpluck,,,1932,,male organism
http://www.wikidata.org/entity/Q102238906,Plat Eye,,,1932,,male organism
http://www.wikidata.org/entity/Q102238908,McCarthy,,,1932,,male organism
http://www.wikidata.org/entity/Q102238912,Commonwealth,,,1932,,male organism
http://www.wikidata.org/entity/Q102238914,Sun Fairplay,,,1932,,male organism
http://www.wikidata.org/entity/Q102238917,Today,,,1932,,male organism
http://www.wikidata.org/entity/Q102238962,Whopper,,,1932,,male organism
http://www.wikidata.org/entity/Q102238965,Bluebeard,,,1932,,male organism
http://www.wikidata.org/entity/Q102238968,Tutticurio,,,1932,,male organism
http://www.wikidata.org/entity/Q102238972,Boxthorn,,,1932,,male organism
http://www.wikidata.org/entity/Q102238978,Weston,,,1932,,male organism
http://www.wikidata.org/entity/Q102238983,Brevity,,,1933,,male organism
http://www.wikidata.org/entity/Q102238985,Indian Broom,,,1933,,male organism
http://www.wikidata.org/entity/Q102238988,Coldstream,,,1933,,male organism
http://www.wikidata.org/entity/Q102238991,Bien Joli,,,1933,,male organism
http://www.wikidata.org/entity/Q102238994,Holl Image,,,1933,,male organism
http://www.wikidata.org/entity/Q102238997,He Did,,,1933,,male organism
http://www.wikidata.org/entity/Q102239000,Teufel,,,1933,,male organism
http://www.wikidata.org/entity/Q102239003,Gold Seeker,,,1933,,female organism
http://www.wikidata.org/entity/Q102239004,Merry Pete,,,1933,,male organism
http://www.wikidata.org/entity/Q102239007,The Fighter,,,1933,,male organism
http://www.wikidata.org/entity/Q102239009,Grand Slam,,,1933,,male organism
http://www.wikidata.org/entity/Q102239012,Sangreal,,,1933,,male organism
http://www.wikidata.org/entity/Q102239020,Reaping Reward,,,1934,,male organism
http://www.wikidata.org/entity/Q102239023,Melodist,,,1934,,male organism
http://www.wikidata.org/entity/Q102239024,Sceneshifter,,,1934,,male organism
http://www.wikidata.org/entity/Q102239081,Heelfly,,,1934,,male organism
http://www.wikidata.org/entity/Q102239083,Dellor,,,1934,,male organism
http://www.wikidata.org/entity/Q102239086,Burning Star,,,1934,,male organism
